tiempo,ps0_raw,ps0_simple,ps0_kal,ps7_raw,ps7_simple,ps7_kal,ps2_raw,ps2_simple,ps2_kal,ps5_raw,ps5_simple,ps5_kal,enc_left,enc_right
28.2,66.3982,68.6139,69.5193,68.1103,67.8621,73.7959,70.5173,69.6933,69.009,103.3859,174.798,139.0711,613.09128,414.009
28.25,67.4712,68.2889,69.1721,70.5988,69.8793,73.2572,63.2018,67.0833,68.0411,74.2624,150.4813,128.2696,613.4932,414.2916
28.3,68.1899,67.9382,69.0026,71.3909,70.0905,72.9403,66.1908,67.2263,67.7327,63.8302,124.3453,117.5297,613.89512,414.5742
28.35,66.4876,68.3749,68.5776,62.5538,68.4703,71.2034,67.5763,67.672,67.7066,67.3026,99.6747,109.1585,614.29704,414.8568
28.4,66.3506,66.9795,68.2007,66.8152,67.8938,70.4663,62.0149,65.9002,66.758,65.9999,74.9562,101.9654,614.69268,415.13312
28.45,72.3016,68.1602,68.8783,70.613,68.3943,70.4849,62.1451,64.2258,65.9892,61.8148,66.642,95.2737,615.0946,415.41572
28.5,99.1676,74.4995,73.9207,64.8815,67.2509,69.5451,68.9112,65.3677,66.4762,68.4716,65.4838,90.8067,615.49652,415.69832
28.55,109.9088,82.8432,79.9129,65.5446,66.0816,68.8726,66.0893,65.3474,66.4117,73.0808,67.334,87.8523,615.89844,415.97464
28.6,135.5952,96.6648,89.1875,105.7045,74.7118,75.0054,66.2195,65.076,66.3797,64.5727,66.788,83.9724,616.29408,416.25724
28.65,128.0973,109.0141,95.6725,114.0066,84.15,81.5056,65.8602,65.8451,66.2931,66.5672,66.9014,81.0715,616.49504,416.05628
28.7,102.2572,115.0052,96.7699,137.8553,97.5985,90.8973,60.2862,65.4733,65.292,68.4865,68.2357,78.974,616.696,415.85532
28.75,114.6529,118.1023,99.7504,142.7136,113.1649,99.5333,65.7588,64.8428,65.3698,67.2023,67.9819,77.0121,616.89696,415.65436
28.8,78.2996,111.7805,96.1753,137.9515,127.6463,105.9364,68.0139,65.2277,65.8105,64.5664,66.279,74.9378,617.09792,415.4534
28.85,60.2691,96.7152,90.1909,138.8348,134.2724,111.4194,66.6077,65.3054,65.9433,66.2988,66.6242,73.498,617.29888,415.25244
28.9,66.8144,84.4587,86.2948,127.8197,137.035,114.1528,67.166,65.5665,66.1471,66.4726,66.6053,72.3271,617.49984,415.05148
28.95,67.2666,77.4605,83.1235,111.3252,131.729,113.6815,70.4917,67.6076,66.8712,71.5362,67.2153,72.1952,617.7008,414.85052
29.0,62.8886,67.1077,79.751,90.8744,121.3611,109.8803,68.9133,68.2385,67.2116,70.0307,67.7809,71.8345,617.90176,414.64956
29.05,73.5331,66.1544,78.7146,66.7095,107.1127,102.6852,65.2766,67.6911,66.8891,101.7057,75.2088,76.813,618.10272,414.45488
29.1,65.6524,67.231,76.5376,70.0056,93.3469,97.2386,69.1578,68.2011,67.2672,117.5822,85.4655,83.6079,618.30368,414.25392
29.15,63.0432,66.4768,74.2885,68.862,81.5553,92.5091,66.4465,68.0572,67.1304,112.8275,94.7364,88.4778,618.50464,414.05296
29.2,71.8887,67.4012,73.8886,68.6159,73.0135,88.5269,69.9519,67.9492,67.6007,134.4372,107.3166,96.1377,618.7056,413.852
29.25,68.449,68.5133,72.982,68.3141,68.5014,85.1581,71.3547,68.4375,68.2263,129.3289,119.1763,101.6696,618.90656,413.65104
29.3,68.4283,67.4923,72.223,66.0563,68.3708,81.9745,70.8438,69.551,68.6626,132.5849,125.3521,106.8221,619.10752,413.45008
29.35,73.201,69.0021,72.386,66.616,67.6928,79.4147,73.4299,70.4054,69.4571,141.2295,130.0816,112.5567,619.30848,413.24912
29.4,70.7808,70.5496,72.1127,66.6574,67.2519,77.2827,62.1335,69.5428,68.2365,138.7268,135.2614,116.9184,619.7104,413.52544
29.45,63.8629,68.9444,70.7319,67.6196,67.0527,75.6663,67.8572,69.1238,68.1733,123.679,133.1098,118.0451,620.11232,413.80804
29.5,70.007,69.256,70.6053,65.9639,66.5826,74.0435,67.7305,68.399,68.0995,125.9278,132.4296,119.3589,620.50796,414.09064
29.55,70.3688,69.6441,70.56,67.6668,66.9047,72.9749,61.9286,66.6159,67.071,120.8296,130.0785,119.604,620.90988,414.37324
29.6,66.555,68.3149,69.8867,63.0775,66.1971,71.3195,62.9731,64.5246,66.388,111.3339,124.0994,118.2257,621.3118,414.64956
29.65,86.7694,71.5126,72.6947,62.987,65.463,69.9249,71.175,66.3329,67.1859,114.005,119.155,117.5222,621.71372,414.93216
29.7,114.3958,81.6192,79.6391,64.2295,64.785,68.9699,64.5676,65.675,66.7495,100.9512,114.6095,114.7604,622.10936,415.21476
29.75,133.0193,94.2217,88.5299,66.1387,64.8199,68.4922,62.2078,64.5704,65.9926,100.0194,109.4278,112.3035,622.51128,415.49736
29.8,106.9751,101.5429,91.6041,81.6429,67.6151,70.684,66.6188,65.5085,66.0969,83.0634,101.8746,107.4302,622.71224,415.2964
29.85,67.5946,101.7509,87.6025,183.0489,91.6094,89.4115,65.1831,65.9505,65.9446,67.5303,93.1138,100.7802,622.9132,415.09544
29.9,64.8775,97.3725,83.815,165.1301,112.038,102.0312,72.0955,66.1346,66.9698,71.0184,84.5165,95.8199,623.11416,414.89448
29.95,69.8874,88.4708,81.4938,135.4596,126.284,107.6026,63.5124,65.9235,66.3936,69.698,78.2659,91.4662,623.31512,414.69352
30.0,65.917,75.0503,78.8976,114.1335,135.883,108.6911,66.7488,66.8317,66.4528,61.7009,70.6022,86.5053,623.51608,414.49256
30.05,65.4714,66.7496,76.6599,67.5247,133.0594,101.83,70.1472,67.5374,67.0685,68.7671,67.7429,83.549,623.71704,414.2916
30.1,68.0373,66.8381,75.2228,67.7229,109.9942,96.1455,67.6874,68.0383,67.1716,70.1126,68.2594,81.3096,623.918,414.09064
30.15,72.4133,68.3453,74.7545,62.4262,89.4534,90.5256,62.6155,66.1423,66.4123,62.9603,66.6478,78.2514,624.12524,413.88968
30.2,66.8373,67.7353,73.435,69.5858,76.2786,87.0357,67.9589,67.0315,66.67,69.5416,66.6165,76.7997,624.31992,413.68872
30.25,68.2788,68.2076,72.5757,63.2312,66.0982,83.0683,71.8359,68.049,67.531,72.7389,68.8241,76.1229,624.52088,413.48776
30.3,63.5841,67.8302,71.0771,67.3099,66.0552,80.4419,65.6161,67.1428,67.2119,63.4841,67.7675,74.0164,624.72184,413.2868
30.35,66.2764,67.478,70.277,69.3587,66.3824,78.5947,70.8555,67.7764,67.8192,180.0133,89.7476,91.6826,624.9228,413.08584
30.4,63.5708,65.7095,69.1534,67.5283,67.4028,76.7444,65.7371,68.4007,67.4721,183.2507,113.8057,106.944,625.32472,413.36844
30.45,64.7786,65.2977,68.4185,65.0158,66.4888,74.7839,71.4536,69.0996,68.1357,169.4123,133.7799,117.3554,625.72036,413.64476
30.5,69.1743,65.4768,68.5387,67.797,67.4019,73.6136,69.5745,68.6473,68.3755,161.0242,151.4369,124.6335,626.12228,413.92736
30.55,69.638,66.6876,68.716,69.8377,67.9075,72.9784,65.7902,68.6822,67.9446,148.9177,168.5237,128.6809,626.5242,414.20996
30.6,66.9014,66.8126,68.4078,68.9613,67.828,72.3031,75.0232,69.5157,69.1244,138.0399,160.129,130.2407,626.92612,414.49256
30.65,63.7894,66.8563,67.6323,64.1359,67.1496,70.9361,68.2201,70.0123,68.9737,134.7502,150.4289,130.9923,627.32176,414.76888
30.7,77.3209,69.3648,69.2412,64.3371,67.0138,69.8305,65.5659,68.8348,68.4057,66.4005,129.8265,120.227,627.72368,415.05148
30.75,67.4699,69.0239,68.9401,66.7583,66.8061,69.3126,65.1067,67.9412,67.8559,68.1486,111.2514,111.5473,628.1256,415.33408
30.8,65.5195,68.2002,68.3642,63.6541,65.5694,68.3637,70.6394,68.9111,68.3198,68.7804,95.224,104.4195,628.52752,415.6104
30.85,67.2987,68.2797,68.1808,73.509,66.4789,69.2154,71.6031,68.227,68.867,71.5453,81.925,98.9404,628.92944,415.893
30.9,103.5863,76.239,74.0759,67.8913,67.23,68.9889,66.2522,67.8335,68.4312,66.828,68.3406,93.5884,629.32508,416.1756
30.95,110.0477,82.7844,80.0654,65.3606,67.4347,68.3784,69.2807,68.5764,68.5728,65.977,68.2559,88.9865,629.727,416.4582
31.0,157.9013,100.8707,93.038,65.7144,67.2259,67.9344,66.2942,68.8139,68.193,64.1395,67.4541,84.8453,629.92796,416.25724
31.05,216.8358,131.134,113.671,61.4628,66.7876,66.8558,69.9369,68.6734,68.4837,65.5411,66.8062,81.628,630.12892,416.05628
31.1,258.5474,169.3837,137.8171,71.9593,66.4777,67.7064,65.6167,67.4761,68.0058,65.5452,65.6062,78.9475,630.32988,415.85532
31.15,293.2845,207.3233,163.7283,64.5715,65.8137,67.1839,62.0458,66.6348,67.0125,68.368,65.9142,77.1843,630.53084,415.65436
31.2,202.2645,225.7667,170.151,139.8998,80.7216,79.3032,66.4738,66.0735,66.9227,69.9181,66.7024,75.9732,630.7318,415.4534
31.25,66.8366,207.5538,152.9319,189.4191,105.4625,97.6558,70.3898,66.8926,67.5006,68.4498,67.5645,74.7193,630.93276,415.25244
31.3,68.5592,177.8985,138.8698,235.3865,140.2472,120.611,63.9589,65.697,66.9103,62.6116,66.9785,72.7014,631.13372,415.05148
31.35,66.7457,139.5381,126.8491,249.8275,175.8209,142.1471,66.7001,65.9137,66.8753,69.0605,67.6816,72.0946,631.33468,414.85052
31.4,68.4589,94.573,117.1174,259.0704,214.7207,161.6343,61.6518,65.8349,66.0047,72.4519,68.4984,72.1541,631.53564,414.64956
31.45,68.4622,67.8125,109.0082,256.5425,238.0492,177.4523,65.6802,65.6762,65.9506,68.2145,68.1577,71.4975,631.7366,414.4486
31.5,60.3468,66.5146,100.898,71.428,214.451,159.7816,70.1504,65.6283,66.6506,63.4068,67.1491,70.1491,631.93756,414.24764
31.55,64.6208,65.7269,94.8518,65.5419,180.4821,144.075,68.3107,66.4987,66.9273,67.9194,68.2106,69.7775,632.13852,414.04668
31.6,72.18,66.8138,91.0732,65.7815,143.6729,131.0261,66.3932,66.4373,66.8382,72.1443,68.8274,70.1719,632.33948,413.84572
31.65,67.8655,66.6951,87.2052,70.2746,105.9137,120.9008,66.8917,67.4853,66.8472,70.4242,68.4219,70.214,632.54044,413.64476
31.7,69.0883,66.8203,84.1857,69.4004,68.4853,112.3174,76.1574,69.5807,68.3989,135.1892,81.8168,81.0432,632.7414,413.4438
31.75,64.4534,67.6416,80.897,64.7825,67.1562,104.3949,69.1467,69.3799,68.5235,169.4807,103.0316,95.7828,632.94236,413.24284
31.8,68.6928,68.456,78.863,61.6341,66.3746,97.2681,77.3014,71.1781,69.9865,197.1471,128.8771,112.6768,633.14332,413.04188
31.85,64.59,66.938,76.4841,68.5596,66.9302,92.4834,86.9468,75.2888,72.8132,212.3373,156.9157,129.2869,633.34428,412.84092
31.9,66.4627,66.6574,74.814,68.9997,66.6753,88.5695,65.2597,74.9624,71.5543,238.5891,190.5487,147.5039,633.53896,412.63996
31.95,68.3652,66.5128,73.7392,68.249,66.445,85.1827,64.3595,72.6028,70.3551,67.2619,176.9632,134.1303,633.73992,412.439
32.0,69.4173,67.5056,73.0189,69.0225,67.293,82.4894,62.5183,71.2771,69.049,68.3398,156.735,123.1652,633.94088,412.23804
32.05,67.2606,67.2192,72.0591,64.8648,67.9391,79.5519,68.5922,69.5353,68.9729,66.0606,130.5177,113.6478,634.14184,412.03708
32.1,67.5472,67.8106,71.3013,69.2854,68.0843,77.835,63.0345,64.7528,67.9831,71.6799,102.3863,106.6531,634.54376,412.31968
32.15,63.0323,67.1245,69.9173,69.3272,68.1498,76.4112,67.9018,65.2812,67.9696,67.8676,68.242,100.1889,634.94568,412.60228
32.2,65.353,66.5221,69.1507,63.6076,67.2215,74.2714,68.4381,66.097,68.0477,62.205,67.2306,93.8582,635.3476,412.88488
32.25,65.1294,65.6645,68.4747,60.2612,65.4692,71.9306,69.1617,67.4257,68.2333,67.1339,66.9894,89.4042,635.74952,413.1612
32.3,67.8161,65.7756,68.3592,66.2997,65.7562,70.9863,69.4268,67.5926,68.4323,68.6737,67.512,85.9491,636.14516,413.4438
32.35,65.1766,65.3015,67.8229,65.5505,65.0092,70.0745,115.1473,78.0151,76.2181,66.6023,66.4965,82.7246,636.54708,413.7264
32.4,69.8473,66.6645,68.1544,67.9884,64.7415,69.721,114.1126,87.2573,82.5338,61.6869,65.2604,79.2183,636.949,414.009
32.45,70.0392,67.6017,68.4628,68.5936,65.7387,69.5273,112.0394,95.9776,87.4514,67.4028,66.2999,77.2491,637.2316,414.40464
32.5,68.4333,68.2625,68.4521,68.939,67.4743,69.4234,128.4622,107.8377,94.2866,71.3826,67.1497,76.2713,637.50792,414.80656
32.55,62.8889,67.2771,67.519,67.3073,67.6758,69.0649,139.7842,121.9091,101.8695,69.2713,67.2692,75.1047,637.79052,415.20848
32.6,70.999,68.4415,68.0932,88.0538,72.1764,72.2239,135.2928,125.9383,107.4401,63.8268,66.7141,73.225,638.07312,415.6104
32.65,104.0144,75.275,74.0743,107.2666,80.0321,78.0586,64.989,116.1135,100.3649,66.4715,67.671,72.0994,638.34944,416.00604
32.7,109.412,83.1495,79.9581,130.1833,92.35,86.7402,66.2714,106.9599,94.6826,71.9228,68.575,72.07,638.63204,416.40796
32.75,105.3081,90.5245,84.1831,133.494,105.261,94.5325,132.4457,107.7566,100.9765,71.2449,68.5474,71.9325,638.833,416.207
32.8,66.2001,91.1867,81.1859,140.2664,119.8528,102.1548,123.0909,104.418,104.6622,65.9913,67.8915,70.9423,639.03396,416.00604
32.85,71.1046,91.2078,79.5057,124.8592,127.2139,105.9389,111.3461,99.6286,105.7762,64.9502,68.1161,69.9436,639.23492,415.80508
32.9,62.8529,82.9755,76.7302,115.526,128.8658,107.5367,85.065,103.6438,102.3243,65.2886,67.8795,69.1678,639.43588,415.60412
32.95,64.3259,73.9583,74.6628,109.0359,124.6363,107.7866,63.1105,103.0116,95.7887,70.5419,67.6033,69.3968,639.63684,415.40316
33.0,63.318,65.5603,72.772,70.579,112.0533,101.5853,68.4087,90.2042,91.2254,83.533,70.061,71.7528,639.8378,415.2022
33.05,67.4114,65.8026,71.8786,62.1224,96.4245,95.0082,66.799,78.9459,87.1543,105.9616,78.055,77.4543,640.03876,415.00124
33.1,72.5294,66.0875,71.987,65.2401,84.5007,90.0468,67.9795,70.2725,83.9585,121.3685,89.3387,84.7733,640.23972,414.80656
33.15,65.5804,66.633,70.9192,67.1881,74.8331,86.237,65.9103,66.4416,80.9505,124.06,101.093,91.3211,640.44068,414.6056
33.2,66.9803,67.1639,70.2627,75.4794,68.1218,84.4441,62.2021,66.2599,77.8257,133.0744,113.5995,98.28,640.64164,414.40464
33.25,113.7807,77.2564,77.5157,63.6146,66.7289,80.9725,68.6349,66.3052,76.2939,132.5516,123.4032,103.9919,640.8426,414.20368
33.3,133.4191,90.458,86.833,64.354,67.1753,78.2027,58.4149,64.6283,73.3141,141.0723,130.4254,110.172,641.04356,414.00272
33.35,115.2709,99.0063,91.5726,66.4739,67.422,76.2479,72.0568,65.4438,73.1046,127.1547,131.5826,113.0024,641.24452,413.80176
33.4,103.4068,106.5716,93.545,63.8164,66.7477,74.176,69.4008,66.1419,72.4873,120.7481,130.9202,114.2934,641.44548,413.6008
33.45,66.9546,106.5664,89.1133,66.4076,64.9333,72.8813,65.7724,66.856,71.3681,111.5843,126.6222,113.8419,641.64644,413.39984
33.5,67.4903,97.3083,85.5094,143.6685,80.9441,84.6792,72.91,67.711,71.6251,82.842,116.6803,108.6752,641.8474,413.19888
33.55,62.7399,83.1725,81.7145,127.2361,93.5205,91.772,63.8059,68.7892,70.3219,63.371,101.14,101.1245,642.04836,412.99792
33.6,65.0186,73.122,78.9318,101.7292,100.5716,93.4315,66.6758,67.713,69.7142,68.2601,89.3611,95.6471,642.24932,412.79696
33.65,63.0379,65.0482,76.2829,76.3406,103.0764,90.5831,66.9354,67.2199,69.2511,69.2314,79.0577,91.2445,642.444,412.596
33.7,66.6454,64.9864,74.6767,68.8157,103.558,86.9552,69.0288,67.8712,69.214,60.5067,68.8422,86.1215,642.64496,412.39504
33.75,66.9961,64.8876,73.3966,67.8852,88.4014,83.7769,64.6263,66.2144,68.4494,68.6638,66.0066,83.2119,642.84592,412.19408
33.8,66.2014,65.5799,72.1973,63.0596,75.5661,80.3239,65.783,66.6099,68.005,66.4069,66.6138,80.4111,643.05316,411.99312
33.85,67.3233,66.0408,71.385,71.6621,69.5527,78.8804,67.9173,66.8582,67.9904,68.4047,66.6427,78.41,643.24784,411.79216
33.9,65.6577,66.5648,70.4236,66.7202,67.6286,76.8468,66.4861,66.7683,67.7397,69.3844,66.6733,76.9057,643.64976,412.19408
33.95,63.4604,65.9278,69.2562,63.5975,66.5849,74.6317,67.6297,66.4885,67.7214,67.0092,67.9738,75.2563,644.05168,412.596
34.0,63.0407,65.1367,68.2135,67.7697,66.5618,73.4812,67.1951,67.0022,67.6336,63.8513,67.0113,73.3555,644.4536,412.99164
34.05,68.7636,65.6491,68.2984,70.6816,68.0862,73.0078,69.0971,67.6651,67.8776,176.6652,89.063,90.5738,644.84924,413.39356
34.1,69.9536,66.1752,68.5684,62.8638,66.3266,71.3113,66.9986,67.4813,67.7311,176.8649,110.755,104.9556,645.25116,413.67616
34.15,65.3091,66.1055,68.0194,67.9851,66.5796,70.7511,61.6537,66.5148,66.7182,170.1929,130.9167,115.8285,645.65308,413.95248
34.2,68.6424,67.1419,68.1174,68.9383,67.6477,70.4432,70.9396,67.1768,67.4217,181.1868,153.7522,126.7215,646.055,414.23508
34.25,69.8597,68.5057,68.402,67.7131,67.6364,69.9824,72.9154,68.3209,68.3373,175.8279,176.1475,134.9059,646.45064,414.51768
34.3,62.4573,67.2444,67.4054,70.6775,67.6356,70.0924,61.8802,66.8775,67.2612,185.1475,177.844,143.2795,646.85256,414.794
34.35,64.2028,66.0943,66.8658,68.1385,68.6905,69.7609,68.2123,67.1202,67.4197,184.7498,179.421,150.1912,647.25448,415.0766
34.4,67.5911,66.5507,66.9808,64.7164,68.0367,68.9143,61.7182,67.1332,66.4694,183.4618,182.0747,155.7363,647.6564,415.3592
34.45,65.5128,65.9247,66.7303,69.9829,68.2457,69.0866,65.181,65.9814,66.2547,67.1547,159.2683,140.9727,648.05204,415.6418
34.5,59.9064,63.9341,65.5872,66.5543,68.0139,68.6588,68.6239,65.1231,66.6496,67.6863,137.64,128.7583,648.45396,415.91812
34.55,64.9377,64.4301,65.4731,68.9372,67.6658,68.6993,72.3876,67.2246,67.6059,66.998,114.0101,118.4649,648.85588,416.20072
34.6,67.8945,65.1685,65.8709,68.4355,67.7252,68.6495,62.3568,66.0535,66.7311,68.1724,90.6946,110.0828,649.2578,416.48332
34.65,66.8964,65.0296,66.0359,64.4724,67.6764,67.9475,62.6442,66.2387,66.0499,67.9868,67.5996,103.0668,649.65972,416.76592
34.7,66.394,65.2058,66.0899,61.2659,65.9331,66.8281,63.4615,65.8948,65.6185,70.2322,68.2151,97.5944,650.05536,417.04224
34.75,72.1101,67.6465,67.0874,68.2654,66.2753,67.0618,68.3978,65.8496,66.0817,69.1512,68.5081,92.8539,650.45728,417.32484
34.8,65.3888,67.7367,66.7984,73.9966,67.2872,68.2118,147.1706,80.8062,79.5966,67.764,68.6613,88.6722,650.8592,417.60744
34.85,67.3756,67.633,66.8888,62.7333,66.1467,67.2929,155.2153,99.3779,92.1997,66.9453,68.4159,85.0511,651.26112,417.88376
34.9,62.6424,66.7822,66.1753,65.1112,66.2745,66.9235,182.5258,123.3542,107.254,68.5942,68.5374,82.3082,651.53744,418.28568
34.95,73.5409,68.2116,67.3971,73.4379,68.7089,68.0034,199.5955,150.581,122.6443,65.8794,67.6668,79.5701,651.82004,418.6876
35.0,70.2887,67.8473,67.8731,64.2919,67.9142,67.379,222.6697,181.4354,139.3152,62.454,66.3274,76.7174,652.10264,419.08952
35.05,69.5698,68.6835,68.1501,68.1194,66.7388,67.4965,239.6076,199.9228,156.0306,65.8428,65.9431,74.905,652.38524,419.49144
35.1,69.8267,69.1737,68.4238,68.5792,67.9079,67.6712,73.6291,183.6056,142.297,71.8847,66.931,74.4016,652.66156,419.88708
35.15,69.6979,70.5848,68.6303,63.2009,67.5259,66.9203,64.2798,159.9564,129.2941,67.879,66.788,73.3145,652.94416,420.289
35.2,65.3958,68.9558,68.0853,66.4566,66.1296,66.8372,66.9625,133.4298,118.9055,67.1652,67.0451,72.2896,653.22676,420.69092
35.25,67.904,68.4788,68.0493,69.4938,67.17,67.2742,68.7149,102.6388,110.5404,62.8238,67.1191,70.712,653.50308,421.09284
35.3,66.9284,67.9506,67.8567,67.8868,67.1235,67.3705,67.4571,68.2087,103.3599,69.2583,67.8022,70.4697,653.78568,421.48848
35.35,73.3661,68.6584,68.7691,69.0037,67.2084,67.6368,72.3811,67.9591,98.1967,66.5717,66.7396,69.82,654.06828,421.8904
35.4,69.6258,68.644,68.906,65.3619,67.6406,67.2518,68.2201,68.7471,93.2006,71.5836,67.4805,70.114,654.35088,422.29232
35.45,72.0056,69.966,69.4168,68.2247,67.9942,67.4082,70.3194,69.4185,89.3871,68.242,67.6959,69.802,654.6272,422.69424
35.5,64.7654,69.3383,68.6358,70.0355,68.1025,67.8402,62.8685,68.2492,84.9673,67.1798,68.5671,69.3649,654.9098,423.09616
35.55,70.0927,69.9711,68.8728,70.033,68.5318,68.1999,64.9947,67.7568,81.6386,68.0802,68.3314,69.1508,655.1924,423.4918
35.6,71.6431,69.6265,69.3287,67.1495,68.1609,68.019,68.4012,66.9608,79.4323,68.8815,68.7934,69.1059,655.46872,423.89372
35.65,63.8374,68.4688,68.4066,67.7418,68.6369,67.966,71.0973,67.5362,78.0432,69.0833,68.2934,69.1022,655.87064,424.29564
35.7,63.8974,66.8472,67.6482,70.3619,69.0643,68.3584,72.0699,67.8863,77.0476,61.9745,67.0399,67.9142,656.27256,424.69756
35.75,69.6115,67.8164,67.9686,65.7852,68.2143,67.9227,70.2603,69.3647,75.9164,63.9411,66.3921,67.252,656.67448,425.09948
35.8,68.82,67.5619,68.1037,65.3948,67.2866,67.4945,73.6301,71.0917,75.5353,70.1948,66.815,67.7425,657.0764,425.49512
35.85,64.9666,66.2266,67.574,63.4407,66.5449,66.8121,67.008,70.8131,74.1141,63.4347,65.7257,67.0245,657.47204,425.89704
35.9,69.2709,67.3133,67.8499,62.8848,65.5735,66.1507,68.145,70.2227,73.1193,68.9667,65.7024,67.3482,657.87396,426.29896
35.95,71.8075,68.8953,68.5027,68.1006,65.1212,66.4688,69.2829,69.6652,72.4799,64.3598,66.1794,66.8502,658.27588,426.70088
36.0,72.5809,69.4892,69.1756,68.8797,65.7401,66.8638,66.3649,68.8862,71.4607,68.2366,67.0385,67.0812,658.6778,427.09652
36.05,66.855,69.0962,68.7819,70.6459,66.7904,67.4873,68.5317,67.8665,70.9725,345.0389,122.0073,113.4075,659.07972,427.49844
36.1,71.7392,70.4507,69.269,66.1669,67.3356,67.2614,67.7875,68.0224,70.4417,368.736,183.0676,155.9623,659.47536,427.78104
36.15,64.5303,69.5026,68.4734,73.257,69.41,68.2548,65.9275,67.5789,69.6893,433.3361,255.9415,202.1912,659.87728,428.06364
36.2,69.5624,69.0536,68.6491,67.4905,69.288,68.1217,68.0796,67.3382,69.421,455.0512,334.0798,244.3346,660.2792,428.33996
36.25,70.5158,68.6406,68.9544,71.5354,69.8191,68.6848,70.2237,68.11,69.5548,473.1519,415.0628,282.4708,660.68112,428.62256
36.3,75.0346,70.2765,69.9619,70.5057,69.7911,68.9824,64.2209,67.2478,68.6658,479.0802,441.8711,315.239,661.08304,428.90516
36.35,63.956,68.7198,68.9551,69.5588,70.4695,69.0727,63.8455,66.4594,67.8624,484.0275,464.9294,343.3704,661.47868,429.18776
36.4,65.2366,68.8611,68.3296,70.7214,69.9624,69.3417,65.6296,66.3999,67.4903,73.8576,393.0337,298.4516,661.8806,429.46408
36.45,69.0076,68.7501,68.4367,64.886,69.4415,68.5932,69.1641,66.6168,67.7693,69.7026,315.964,260.3268,662.28252,429.74668
36.5,67.6155,68.17,68.294,68.8518,68.9047,68.6305,59.2383,64.4197,66.3474,65.0304,234.3397,227.7774,662.68444,430.02928
36.55,67.9057,66.7443,68.2235,72.7181,69.3472,69.3059,68.8274,65.341,66.7608,71.5136,152.8263,201.7334,663.08008,430.31188
36.6,63.9382,66.7407,67.5035,62.5476,67.945,68.1737,60.5407,64.68,65.7241,66.8704,69.3949,179.2563,663.482,430.5882
36.65,65.1643,66.7262,67.1078,64.5644,66.7136,67.5663,68.2414,65.2024,66.1436,73.7156,69.3665,161.6661,663.88392,430.8708
36.7,64.5122,65.8272,66.6693,93.778,72.492,71.9291,68.9013,65.1498,66.6032,69.6783,69.3617,146.3348,664.28584,431.1534
36.75,67.6889,65.8419,66.8335,114.7507,81.6717,79.0602,63.9931,66.1008,66.1682,61.1539,68.5864,132.138,664.68776,431.42972
36.8,70.9468,66.4501,67.5132,138.0215,94.7324,88.8813,67.3565,65.8066,66.3663,64.1643,67.1165,120.8091,665.0834,431.71232
36.85,69.5433,67.5711,67.8516,136.8518,109.5933,96.8764,66.9159,67.0816,66.4579,66.0895,66.9603,111.6891,665.28436,431.51136
36.9,71.0541,68.7491,68.3853,122.4999,121.1804,101.147,65.8169,66.5967,66.351,69.691,66.1554,104.6895,665.48532,431.3104
36.95,65.2816,68.9029,67.868,114.2438,125.2735,103.3298,68.8585,66.5882,66.769,68.0865,65.8371,98.589,665.68628,431.10944
37.0,63.8367,68.1325,67.1962,65.7756,115.4785,97.0707,63.8446,66.5585,66.2816,67.8849,67.1833,93.4716,665.88724,430.90848
37.05,67.2733,67.3978,67.209,68.0722,101.4886,92.2377,66.5221,66.3916,66.3216,64.5447,67.2593,88.6505,666.0882,430.70752
37.1,65.2288,66.5349,66.879,71.8392,88.4861,88.8379,64.2241,65.8532,65.9721,67.0565,67.4527,85.0515,666.28916,430.50656
37.15,69.6997,66.264,67.3491,63.5582,76.6978,84.6246,67.729,66.2357,66.2649,64.3646,66.3874,81.6037,666.49012,430.3056
37.2,66.1319,66.4341,67.1462,70.2277,67.8946,82.2251,67.4867,65.9613,66.4685,147.4186,82.2539,92.5728,666.69108,430.10464
37.25,64.5495,66.5766,66.7134,65.496,67.8387,79.4369,64.162,66.0248,66.0841,140.117,96.7003,100.4968,666.89204,429.90996
37.3,67.765,66.675,66.8829,70.1091,68.246,77.8765,71.4597,67.0123,66.98,135.0029,110.7919,106.2479,667.29396,430.18628
37.35,70.6926,67.7677,67.512,69.9173,67.8617,76.5441,66.2871,67.4249,66.8646,135.8769,124.556,111.186,667.69588,430.46888
37.4,66.1548,67.0588,67.28,70.2284,69.1957,75.4857,65.2672,66.9325,66.5983,151.5564,141.9944,117.9144,668.09152,430.75148
37.45,58.6413,65.5606,65.8344,60.779,67.3059,73.0288,57.4495,64.9251,65.0735,150.4146,142.5936,123.3311,668.49344,431.0278
37.5,64.0004,65.4508,65.5229,71.1137,68.4295,72.7037,70.2799,66.1487,65.9412,158.3741,146.245,129.1716,668.89536,431.3104
37.55,67.9548,65.4888,65.9224,61.7581,66.7593,70.8736,62.7566,64.408,65.4105,148.5194,148.9483,132.3963,669.29728,431.593
37.6,64.5896,64.2682,65.6945,67.1255,66.2009,70.2431,70.1211,65.1748,66.1956,66.3877,135.0505,121.3948,669.69292,431.8756
37.65,64.9758,64.0324,65.5689,67.2409,65.6034,69.737,69.0168,65.9248,66.6658,62.2898,117.1971,111.544,670.09484,432.15192
37.7,71.6473,66.6336,66.5761,68.5791,67.1635,69.5382,66.8925,67.8134,66.7036,71.3605,101.3863,104.8467,670.49676,432.43452
